Time Elapsed (s),Distance Between Both Masses (m),Distance of Star 1 from Barycenter (m),Distance of Star 2 from Barycenter (m),Scalar Velocity of Star 1 (m/s),Scalar Velocity of Star 2 (m/s),Kinetic Energy of Star 1 (J),Kinetic Energy of Star 2 (J),Total Kinetic Energy (J),Gravitational Potential Energy (J),Total Mechanical Energy (J),Acceleration of Star 1 (m/s^2),Acceleration of Star 2 (m/s^2),Relative Acceleration (m/s^2),Angular Velocity of Star 1 (rad/s),Angular Velocity of Star 2 (rad/s)
4410763575.281466,3810138729296.115,2542429473262.3296,1267709256033.7861,7972.800805926953,3975.4075715689924,6.321594215118903e+37,3.152080946069566e+37,9.47367516118847e+37,-1.3898366320137337e+38,-4.424691158948863e+37,1.8339529185844062e-05,9.144478202718435e-06,2.7484007388562496e-05,3.1358985135177097e-09,3.13589851351771e-09
4419991114.141887,3790704591902.404,2529461461542.103,1261243130360.3015,8002.727393160039,3990.329602656134,6.369140567772328e+37,3.175788565880963e+37,9.54492913365329e+37,-1.3969620292602157e+38,-4.424691158948863e+37,1.852805696371225e-05,9.2384821511215e-06,2.776653911483375e-05,3.163806808221195e-09,3.163806808221195e-09
4429218653.002308,3772041223759.809,2517007768748.3906,1255033455011.4187,8031.650797539987,4004.751425496875,6.415262375368978e+37,3.19878587731484e+37,9.614048252683818e+37,-1.403873941163268e+38,-4.424691158948863e+37,1.8711857402244795e-05,9.330128947872874e-06,2.804198635011767e-05,3.1909519300108528e-09,3.1909519300108528e-09
4438446191.862729,3754171929678.267,2505083945715.391,1249087983962.8762,8059.514395531409,4018.644806395581,6.459851554417323e+37,3.2210189876500516e+37,9.680870542067374e+37,-1.410556170101624e+38,-4.424691158948863e+37,1.8890412598418874e-05,9.419160355541524e-06,2.83095729539604e-05,3.217263201624889e-09,3.2172632016248887e-09
4447673730.723151,3737119569480.7017,2493705246346.357,1243414323134.3452,8086.2618402225535,4031.981649587029,6.5027998580621915e+37,3.242433922708874e+37,9.745233780771067e+37,-1.416992493971993e+38,-4.424691158948863e+37,1.9063198638379468e-05,9.505315139568e-06,2.8568513777947468e-05,3.2426694582569894e-09,3.24266945825699e-09
4456901269.583572,3720906469887.576,2482886568815.9155,1238019901071.6611,8111.837340108788,4044.734136243765,6.543999455470512e+37,3.2629769157510265e+37,9.806976371221538e+37,-1.4231667530170404e+38,-4.424691158948863e+37,1.9229688660852145e-05,9.588330595747033e-06,2.8818019256599178e-05,3.2670994486781206e-09,3.26709944867812e-09
4466128808.443994,3705554334407.8394,2472642395442.0996,1232911938965.74,8136.185951780978,4056.8748704167374,6.583343547182737e+37,3.2825947143009433e+37,9.86593826148368e+37,-1.4290629420432543e+38,-4.424691158948863e+37,1.938935617689954e-05,9.667944205528497e-06,2.9057300382428034e-05,3.2904822657650247e-09,3.2904822657650242e-09
4475356347.304416,3691084151878.9067,2462986731656.902,1228097420222.0051,8159.253884238823,4068.377030772379,6.6207270115755255e+37,3.3012349024877716e+37,9.921961914063297e+37,-1.434665307301216e+38,-4.424691158948863e+37,1.9541678620292198e-05,9.74389540630764e-06,2.9285574026599838e-05,3.3127478030504554e-09,3.312747803050455e-09
4484583886.164837,3677516104364.658,2453933044548.448,1223583059816.2104,8180.988812167531,4079.214526799002,6.656047076611386e+37,3.318846235993995e+37,9.974893312605381e+37,-1.4399584471554248e+38,-4.424691158948863e+37,1.9686141095852254e-05,9.815927460428712e-06,2.9502068556280966e-05,3.3338272331195273e-09,3.3338272331195273e-09
4493811425.025258,3664869475180.5913,2445494201488.0195,1219375273692.5723,8201.340195153429,4089.3621579744727,6.689204010115776e+37,3.3353789862422364e+37,1.0024582996358012e+38,-1.4449274155306878e+38,-4.424691158948863e+37,1.982224028630845e-05,9.883789403225747e-06,2.9706029689534197e-05,3.3536535029047e-09,3.3536535029047003e-09
4503038963.88568,3653162557867.1177,2437682409389.7515,1215480148477.3667,8220.259599482859,4098.795774221962,6.720101820953419e+37,3.350785290016634e+37,1.0070887110970053e+38,-1.4495578269918918e+38,-4.424691158948863e+37,1.9949488471703365e-05,9.947238047184254e-06,2.989672651888762e-05,3.3721618402049e-09,3.3721618402049005e-09
4512266502.746101,3642412566973.3184,2430509155178.4155,1211903411794.903,8237.701018881406,4107.492435837332,6.74864896270591e+37,3.3650195003314255e+37,1.0113668463037335e+38,-1.45383596219862e+38,-4.424691158948863e+37,2.0067417609463567e-05,1.0006040016350722e-05,3.007345762581429e-05,3.389290265099497e-09,3.389290265099497e-09
4521494041.606523,3632635551542.76,2423985148060.2324,1208650403482.5276,8253.621190318661,4115.430570956083,6.774759030813422e+37,3.3780385340405844e+37,1.0152797564854007e+38,-1.457748872380287e+38,-4.424691158948863e+37,2.017558341812632e-05,1.0059973782565368e-05,3.0235557200691685e-05,3.404980099372115e-09,3.4049800993721145e-09
4530721580.466945,3623846312208.3086,2418120264201.898,1205726048006.4114,8267.979900839262,4122.590128545824,6.798351443665826e+37,3.3898022114443033e+37,1.0188153655110129e+38,-1.4612844814058995e+38,-4.424691158948863e+37,2.027356940365879e-05,1.0108831673070275e-05,3.0382401076729064e-05,3.4191764666295926e-09,3.4191764666295926e-09
4539949119.327366,3616058322803.0024,2412923494423.081,1203134828379.9219,8280.740281293589,4128.952724866621,6.819352097840392e+37,3.400273583004398e+37,1.0219625680844791e+38,-1.4644316839793652e+38,-4.424691158948863e+37,2.036099076453132e-05,1.015242181766177e-05,3.051341258219309e-05,3.4318287755217352e-09,3.4318287755217356e-09
4549176658.187787,3609283657377.8315,2408402895496.8506,1200880761880.9814,8291.86908283964,4134.501781340698,6.837693987607364e+37,3.4094192382429303e+37,1.0247113225850295e+38,-1.4671804384799155e+38,-4.424691158948863e+37,2.043749811041123e-05,1.0190570002909985e-05,3.0628068113321216e-05,3.4428911783586927e-09,3.442891178358693e-09
4558404197.048208,3603532923484.1543,2404565545630.3604,1198967377853.7944,8301.336932177126,4139.222651817575,6.853317778978953e+37,3.4172095919752175e+37,1.027052737095417e+38,-1.4695218529903035e+38,-4.424691158948863e+37,2.050278092967922e-05,1.0223121401136116e-05,3.072590233081533e-05,3.4523229975005394e-09,3.4523229975005407e-09
4567631735.90863,3598815202528.191,2401417504664.596,1197397697863.5952,8309.118561658888,4143.102737312491,6.86617232897099e+37,3.423619143224691e+37,1.028979147219568e+38,-1.4714482631144543e+38,-4.424691158948863e+37,2.0556570743035692e-05,1.0249942142867382e-05,3.0806512885903076e-05,3.460089112167697e-09,3.4600891121676964e-09
4576859274.769052,3595137997937.9956,2398963779487.231,1196174218450.7651,8315.193010703115,4146.13158643482,6.876215141381708e+37,3.4286267024838856e+37,1.0304841843865593e+38,-1.4729533002814457e+38,-4.424691158948863e+37,2.0598643884292077e-05,1.027092070339858e-05,3.086956458769066e-05,3.4661602987938628e-09,3.466160298793863e-09
4586086813.629473,3592507191800.259,2397208295097.229,1195298896703.0303,8319.543795299702,4148.300979907523,6.883412751261926e+37,3.4322155834193963e+37,1.0315628334681323e+38,-1.4740319493630187e+38,-4.424691158948863e+37,2.0628823854999656e-05,1.0285969076859944e-05,3.09147929318596e-05,3.4705135187104244e-09,3.4705135187104252e-09
4595314352.489895,3590927010526.7646,2396153871694.7583,1194773138832.0066,8322.15904285778,4149.604997804995,6.887741031337911e+37,3.4343737556608437e+37,1.0322114786998754e+38,-1.4746805945947618e+38,-4.424691158948863e+37,2.0646983206745395e-05,1.0295023714769764e-05,3.094200692151516e-05,3.473132147799699e-09,3.473132147799699e-09
4604541891.350316,3590400000000.0,2395802208096.3535,1194597791903.6467,8323.0315901699,4150.040068400082,6.889185414928576e+37,3.435093955952103e+37,1.0324279370880679e+38,-1.4748970529829545e+38,-4.424691158948863e+37,2.065304491356531e-05,1.0298046210348807e-05,3.0951091123914115e-05,3.4740061437639206e-09,3.4740061437639206e-09
